     POSTE      DATE              RR
  69029001  19680123             0.1
  69029001  19680124             0.3
  69029001  19680125             2.6
  69029001  19680126             5.6
  69029001  19680127             0.0
  69029001  19680128             0.0
  69029001  19680129             0.0
  69029001  19680130             0.0
  69029001  19680131             0.1
  69029001  19680201             0.2
  69029001  19680202             3.1
  69029001  19680203             5.9
  69029001  19680204             0.0
  69029001  19680205             0.4
  69029001  19680206             0.8
  69029001  19680207             0.1
  69029001  19680208             4.2
  69029001  19680209             2.8
  69029001  19680210             0.0
  69029001  19680211             0.0
  69029001  19680212             2.6
  69029001  19680213             0.8
  69029001  19680214             0.0
  69029001  19680215             0.5
  69029001  19680216             0.0
  69029001  19680217             0.0
  69029001  19680218             0.0
  69029001  19680219             2.5
  69029001  19680220             0.3
  69029001  19680221             2.4
  69029001  19680222             5.5
  69029001  19680223             7.9
  69029001  19680224            14.9
  69029001  19680225             0.0
  69029001  19680226             0.0
  69029001  19680227             0.0
  69029001  19680228             0.0
  69029001  19680229             0.0
  69029001  19680301             0.0
  69029001  19680302             0.0
  69029001  19680303             0.0
  69029001  19680304             0.0
  69029001  19680305             0.0
  69029001  19680306             8.0
  69029001  19680307             0.0
  69029001  19680308             0.0
  69029001  19680309             0.0
  69029001  19680310             0.0
  69029001  19680311             2.7
  69029001  19680312             0.0
  69029001  19680313             0.0
  69029001  19680314             0.0
  69029001  19680315             3.4
  69029001  19680316             0.0
  69029001  19680317             0.3
  69029001  19680318             0.0
  69029001  19680319             0.0
  69029001  19680320             2.1
  69029001  19680321             1.4
  69029001  19680322             0.9
  69029001  19680323             0.0
  69029001  19680324             0.0
  69029001  19680325             0.0
  69029001  19680326             0.0
  69029001  19680327             0.0
  69029001  19680328             0.0
  69029001  19680329             0.0
  69029001  19680330             0.0
  69029001  19680331             0.0
  69029001  19680401             0.0
  69029001  19680402             0.4
  69029001  19680403             1.9
  69029001  19680404             0.2
  69029001  19680405            16.3
  69029001  19680406             0.1
  69029001  19680407             0.2
  69029001  19680408             0.0
  69029001  19680409             0.0
  69029001  19680410             0.0
  69029001  19680411             0.0
  69029001  19680412             0.0
  69029001  19680413             0.7
  69029001  19680414             1.9
  69029001  19680415             0.0
  69029001  19680416             0.0
  69029001  19680417             0.0
  69029001  19680418             0.0
  69029001  19680419             0.0
  69029001  19680420             0.0
  69029001  19680421             0.0
  69029001  19680422             0.0
  69029001  19680423             0.5
  69029001  19680424            14.5
  69029001  19680425             1.5
  69029001  19680426             0.0
  69029001  19680427             9.5
  69029001  19680428            12.0
  69029001  19680429             0.0
  69029001  19680430             0.0
  69029001  19680501             0.5
  69029001  19680502             5.7
  69029001  19680503             0.0
  69029001  19680504            22.2
  69029001  19680505             1.7
  69029001  19680506            19.7
  69029001  19680507             5.3
  69029001  19680508             0.0
  69029001  19680509             0.0
  69029001  19680510             0.0
  69029001  19680511            14.7
  69029001  19680512             2.6
  69029001  19680513             0.0
  69029001  19680514             0.0
  69029001  19680515             0.0
  69029001  19680516             0.0
  69029001  19680517             0.0
  69029001  19680518             0.0
  69029001  19680519             0.7
  69029001  19680520            22.3
  69029001  19680521             5.4
  69029001  19680522             0.0
  69029001  19680523             0.0
  69029001  19680524             0.0
  69029001  19680525            11.5
  69029001  19680526             0.8
  69029001  19680527            13.8
  69029001  19680528             0.2
  69029001  19680529             0.2
  69029001  19680530             0.0
  69029001  19680531             0.0
  69029001  19680601             0.0
  69029001  19680602             1.5
  69029001  19680603             0.5
  69029001  19680604             0.0
  69029001  19680605             0.0
  69029001  19680606             0.0
  69029001  19680607             0.0
  69029001  19680608             0.0
  69029001  19680609             0.0
  69029001  19680610             0.0
  69029001  19680611             0.0
  69029001  19680612             0.0
  69029001  19680613             0.5
  69029001  19680614            11.2
  69029001  19680615             0.0
  69029001  19680616             0.0
  69029001  19680617             0.0
  69029001  19680618             0.0
  69029001  19680619             3.7
  69029001  19680620             4.8
  69029001  19680621             0.0
  69029001  19680622             0.0
  69029001  19680623            19.0
  69029001  19680624             0.0
  69029001  19680625             0.0
  69029001  19680626             0.0
  69029001  19680627             0.0
  69029001  19680628             0.0
  69029001  19680629             0.0
  69029001  19680630             0.0
  69029001  19680701             0.0
  69029001  19680702             6.8
  69029001  19680703             0.0
  69029001  19680704             0.0
  69029001  19680705             0.0
  69029001  19680706             0.0
  69029001  19680707             0.0
  69029001  19680708             0.0
  69029001  19680709             0.1
  69029001  19680710             8.1
  69029001  19680711             0.0
  69029001  19680712             0.0
  69029001  19680713             0.7
  69029001  19680714            11.7
  69029001  19680715             3.0
  69029001  19680716            13.9
  69029001  19680717            10.9
  69029001  19680718             0.0
  69029001  19680719             0.0
  69029001  19680720             0.0
  69029001  19680721             0.0
  69029001  19680722             0.0
  69029001  19680723             1.1
  69029001  19680724             0.0
  69029001  19680725             0.0
  69029001  19680726             0.0
  69029001  19680727             0.0
  69029001  19680728             0.0
  69029001  19680729             0.0
  69029001  19680730             0.0
  69029001  19680731             0.1
  69029001  19680801             5.2
  69029001  19680802            40.9
  69029001  19680803             0.0
  69029001  19680804             0.0
  69029001  19680805            11.8
  69029001  19680806            29.4
  69029001  19680807             0.0
  69029001  19680808             0.4
  69029001  19680809             0.0
  69029001  19680810             0.2
  69029001  19680811             0.0
  69029001  19680812             0.2
  69029001  19680813            13.9
  69029001  19680814             3.1
  69029001  19680815             0.0
  69029001  19680816             0.0
  69029001  19680817             6.2
  69029001  19680818             2.8
  69029001  19680819             0.0
  69029001  19680820             0.0
  69029001  19680821             0.0
  69029001  19680822             0.0
  69029001  19680823             0.0
  69029001  19680824             0.0
  69029001  19680825             0.0
  69029001  19680826             0.0
  69029001  19680827             0.3
  69029001  19680828             7.7
  69029001  19680829            18.9
  69029001  19680830             3.4
  69029001  19680831             0.1
  69029001  19680901             0.0
  69029001  19680902            29.0
  69029001  19680903             2.9
  69029001  19680904             0.2
  69029001  19680905             0.0
  69029001  19680906             0.0
  69029001  19680907             0.0
  69029001  19680908             0.0
  69029001  19680909             0.0
  69029001  19680910            25.7
  69029001  19680911             0.0
  69029001  19680912             0.0
  69029001  19680913             4.4
  69029001  19680914            16.8
  69029001  19680915            23.6
  69029001  19680916             0.2
  69029001  19680917             0.0
  69029001  19680918             0.0
  69029001  19680919             0.1
  69029001  19680920             0.6
  69029001  19680921             7.5
  69029001  19680922             0.0
  69029001  19680923             4.2
  69029001  19680924             1.9
  69029001  19680925             0.0
  69029001  19680926             0.0
  69029001  19680927             5.7
  69029001  19680928            12.6
  69029001  19680929             1.9
  69029001  19680930             0.0
  69029001  19681001             0.0
  69029001  19681002             0.0
  69029001  19681003             0.0
  69029001  19681004             0.0
  69029001  19681005             0.0
  69029001  19681006             0.1
  69029001  19681007             0.0
  69029001  19681008            21.3
  69029001  19681009             0.0
  69029001  19681010             0.0
  69029001  19681011             0.0
  69029001  19681012             0.0
  69029001  19681013             0.0
  69029001  19681014             1.7
  69029001  19681015             0.0
  69029001  19681016             0.0
  69029001  19681017             0.0
  69029001  19681018             0.1
  69029001  19681019             0.0
  69029001  19681020             0.0
  69029001  19681021             0.0
  69029001  19681022             0.0
  69029001  19681023             0.0
  69029001  19681024            14.9
  69029001  19681025             0.0
  69029001  19681026             0.0
  69029001  19681027             0.0
  69029001  19681028             0.1
  69029001  19681029             0.2
  69029001  19681030             0.0
  69029001  19681031             0.1
  69029001  19681101             7.7
  69029001  19681102            63.9
  69029001  19681103             1.1
  69029001  19681104             4.3
  69029001  19681105             0.0
  69029001  19681106             0.0
  69029001  19681107             0.0
  69029001  19681108             0.8
  69029001  19681109             0.0
  69029001  19681110             0.0
  69029001  19681111             0.0
  69029001  19681112             0.1
  69029001  19681113             0.0
  69029001  19681114             0.4
  69029001  19681115             3.9
  69029001  19681116             0.0
  69029001  19681117             2.2
  69029001  19681118             6.4
  69029001  19681119             0.9
  69029001  19681120             0.0
  69029001  19681121             0.0
  69029001  19681122             0.0
  69029001  19681123             0.2
  69029001  19681124             4.2
  69029001  19681125             0.0
  69029001  19681126             0.0
  69029001  19681127             0.0
  69029001  19681128             0.0
  69029001  19681129             0.0
  69029001  19681130             0.0
  69029001  19681201             0.0
  69029001  19681202             0.0
  69029001  19681203             0.0
  69029001  19681204             0.0
  69029001  19681205             0.0
  69029001  19681206             0.0
  69029001  19681207             0.0
  69029001  19681208             0.0
  69029001  19681209             0.0
  69029001  19681210             0.0
  69029001  19681211             0.0
  69029001  19681212             0.0
  69029001  19681213             0.0
  69029001  19681214             0.2
  69029001  19681215             0.3
  69029001  19681216             0.1
  69029001  19681217             3.2
  69029001  19681218             0.2
  69029001  19681219             2.3
  69029001  19681220             0.0
  69029001  19681221             0.1
  69029001  19681222             5.8
  69029001  19681223            31.8
  69029001  19681224            21.8
  69029001  19681225            17.4
  69029001  19681226             1.2
  69029001  19681227             0.1
  69029001  19681228             3.0
  69029001  19681229             0.2
  69029001  19681230             7.0
  69029001  19681231             0.5
  69029001  19690101             0.1
  69029001  19690102             0.0
  69029001  19690103             0.0
  69029001  19690104             0.0
  69029001  19690105             0.0
  69029001  19690106             0.0
  69029001  19690107            13.9
  69029001  19690108             0.1
  69029001  19690109             0.0
  69029001  19690110             0.0
  69029001  19690111             0.0
  69029001  19690112             1.5
  69029001  19690113             3.8
  69029001  19690114            18.1
  69029001  19690115             1.1
  69029001  19690116             2.4
  69029001  19690117             2.4
  69029001  19690118             5.9
  69029001  19690119             0.0
  69029001  19690120             0.0
  69029001  19690121             0.0
  69029001  19690122             0.0
  69029001  19690123             0.0
  69029001  19690124             0.0
  69029001  19690125             0.0
  69029001  19690126             0.0
  69029001  19690127             0.0
  69029001  19690128             2.8
  69029001  19690129             0.5
  69029001  19690130             0.7
  69029001  19690131             0.0
  69029001  19690201             0.0
  69029001  19690202             2.7
  69029001  19690203             0.0
  69029001  19690204             0.0
  69029001  19690205             0.0
  69029001  19690206             0.0
  69029001  19690207             0.7
  69029001  19690208             0.5
  69029001  19690209             0.7
  69029001  19690210             0.0
  69029001  19690211             1.7
  69029001  19690212             0.8
  69029001  19690213             0.0
  69029001  19690214             0.0
  69029001  19690215             0.3
  69029001  19690216             4.7
  69029001  19690217             0.2
  69029001  19690218             0.4
  69029001  19690219            17.6
  69029001  19690220             0.0
  69029001  19690221             0.0
  69029001  19690222             0.7
  69029001  19690223            19.7
  69029001  19690224             6.0
  69029001  19690225             0.0
  69029001  19690226             0.4
  69029001  19690227             0.0
  69029001  19690228             0.0
  69029001  19690301             0.1
  69029001  19690302             0.0
  69029001  19690303             0.2
  69029001  19690304             0.0
  69029001  19690305             0.0
  69029001  19690306             0.2
  69029001  19690307             0.0
  69029001  19690308             0.0
  69029001  19690309             0.0
  69029001  19690310             0.0
  69029001  19690311             5.6
  69029001  19690312             0.5
  69029001  19690313            17.1
  69029001  19690314            16.6
  69029001  19690315             0.0
  69029001  19690316             2.2
  69029001  19690317             5.6
  69029001  19690318             7.3
  69029001  19690319             4.7
  69029001  19690320             0.0
  69029001  19690321             0.0
  69029001  19690322            10.5
  69029001  19690323             7.9
  69029001  19690324             0.0
  69029001  19690325             0.1
  69029001  19690326             1.3
  69029001  19690327             3.1
  69029001  19690328             0.0
  69029001  19690329             0.0
  69029001  19690330             0.6
  69029001  19690331             2.4
  69029001  19690401             2.7
  69029001  19690402             0.0
  69029001  19690403             0.0
  69029001  19690404             0.0
  69029001  19690405             3.1
  69029001  19690406             0.0
  69029001  19690407             0.0
  69029001  19690408             0.0
  69029001  19690409             0.0
  69029001  19690410             0.0
  69029001  19690411             0.0
  69029001  19690412             2.6
  69029001  19690413             0.0
  69029001  19690414             6.9
  69029001  19690415             3.8
  69029001  19690416             3.4
  69029001  19690417             0.2
  69029001  19690418             0.0
  69029001  19690419             0.0
  69029001  19690420             0.8
  69029001  19690421             0.8
  69029001  19690422             5.2
  69029001  19690423             0.0
  69029001  19690424             0.0
  69029001  19690425             0.0
  69029001  19690426             4.4
  69029001  19690427            26.8
  69029001  19690428             7.8
  69029001  19690429             5.2
  69029001  19690430             0.1
  69029001  19690501             0.5
  69029001  19690502             0.1
  69029001  19690503             0.6
  69029001  19690504             0.9
  69029001  19690505            17.4
  69029001  19690506             0.1
  69029001  19690507             3.1
  69029001  19690508             1.8
  69029001  19690509             1.5
  69029001  19690510             0.0
  69029001  19690511             0.0
  69029001  19690512             0.0
  69029001  19690513             0.0
  69029001  19690514             0.0
  69029001  19690515             0.0
  69029001  19690516             0.0
  69029001  19690517             0.0
  69029001  19690518             0.0
  69029001  19690519             0.0
  69029001  19690520             0.0
  69029001  19690521             0.0
  69029001  19690522             0.0
  69029001  19690523             0.0
  69029001  19690524             0.0
  69029001  19690525            16.6
  69029001  19690526             0.0
  69029001  19690527             0.7
  69029001  19690528             9.0
  69029001  19690529             6.6
  69029001  19690530             4.2
  69029001  19690531             0.0
  69029001  19690601             0.0
  69029001  19690602             0.0
  69029001  19690603             2.6
  69029001  19690604             2.4
  69029001  19690605             3.0
  69029001  19690606             0.7
  69029001  19690607             0.0
  69029001  19690608             0.0
  69029001  19690609             0.0
  69029001  19690610            24.0
  69029001  19690611            20.3
  69029001  19690612             0.0
  69029001  19690613             0.0
  69029001  19690614             0.0
  69029001  19690615             2.2
  69029001  19690616             2.0
  69029001  19690617             0.6
  69029001  19690618            27.4
  69029001  19690619             2.8
  69029001  19690620             0.7
  69029001  19690621             9.9
  69029001  19690622             0.1
  69029001  19690623            29.2
  69029001  19690624             2.3
  69029001  19690625             0.2
  69029001  19690626             0.0
  69029001  19690627             0.6
  69029001  19690628             0.0
  69029001  19690629             0.0
  69029001  19690630             0.0
  69029001  19690701             0.0
  69029001  19690702             0.0
  69029001  19690703             0.0
  69029001  19690704             0.0
  69029001  19690705             0.0
  69029001  19690706            11.1
  69029001  19690707             0.0
  69029001  19690708             1.2
  69029001  19690709             4.0
  69029001  19690710             0.3
  69029001  19690711             5.0
  69029001  19690712             0.0
  69029001  19690713             0.0
  69029001  19690714             0.0
  69029001  19690715             0.0
  69029001  19690716             0.0
  69029001  19690717             0.0
  69029001  19690718             0.0
  69029001  19690719             0.0
  69029001  19690720             0.0
  69029001  19690721             0.0
  69029001  19690722             0.0
  69029001  19690723             0.0
  69029001  19690724             0.0
  69029001  19690725             0.0
  69029001  19690726             0.0
  69029001  19690727             0.0
  69029001  19690728             0.0
  69029001  19690729             0.0
  69029001  19690730             0.0
  69029001  19690731             0.0
  69029001  19690801             0.0
  69029001  19690802            12.5
  69029001  19690803             0.0
  69029001  19690804             0.0
  69029001  19690805             0.0
  69029001  19690806             0.0
  69029001  19690807             0.0
  69029001  19690808             0.0
  69029001  19690809             0.0
  69029001  19690810             0.0
  69029001  19690811             0.0
  69029001  19690812            17.4
  69029001  19690813             0.5
  69029001  19690814            12.9
  69029001  19690815             0.2
  69029001  19690816             1.3
  69029001  19690817             0.0
  69029001  19690818             0.0
  69029001  19690819             0.0
  69029001  19690820             0.2
  69029001  19690821             0.0
  69029001  19690822             0.0
  69029001  19690823             2.4
  69029001  19690824             0.2
  69029001  19690825             5.8
  69029001  19690826             8.5
  69029001  19690827             0.0
  69029001  19690828             0.0
  69029001  19690829             0.2
  69029001  19690830             0.0
  69029001  19690831             6.9
  69029001  19690901             6.6
  69029001  19690902             0.7
  69029001  19690903             0.1
  69029001  19690904             0.3
  69029001  19690905             0.0
  69029001  19690906             0.9
  69029001  19690907            16.2
  69029001  19690908             0.1
  69029001  19690909             0.3
  69029001  19690910             0.0
  69029001  19690911             0.0
  69029001  19690912             0.0
  69029001  19690913            11.4
  69029001  19690914             0.1
  69029001  19690915             1.2
  69029001  19690916             0.0
  69029001  19690917            16.2
  69029001  19690918             0.0
  69029001  19690919             2.6
  69029001  19690920             0.0
  69029001  19690921             0.0
  69029001  19690922             0.0
  69029001  19690923             0.0
  69029001  19690924             0.0
  69029001  19690925             0.0
  69029001  19690926             0.0
  69029001  19690927             0.0
  69029001  19690928             0.0
  69029001  19690929             0.0
  69029001  19690930             0.0
  69029001  19691001             0.0
  69029001  19691002             0.0
  69029001  19691003             0.0
  69029001  19691004             0.0
  69029001  19691005             0.0
  69029001  19691006             0.0
  69029001  19691007             0.0
  69029001  19691008             0.1
  69029001  19691009             0.0
  69029001  19691010             0.0
  69029001  19691011             0.2
  69029001  19691012             0.0
  69029001  19691013             0.4
  69029001  19691014             6.7
  69029001  19691015             0.0
  69029001  19691016             0.0
  69029001  19691017             0.0
  69029001  19691018             0.0
  69029001  19691019             0.2
  69029001  19691020             0.0
  69029001  19691021             0.0
  69029001  19691022             0.1
  69029001  19691023             0.2
  69029001  19691024             0.0
  69029001  19691025             0.0
  69029001  19691026             0.0
  69029001  19691027             0.0
  69029001  19691028             0.3
  69029001  19691029             0.1
  69029001  19691030             0.0
  69029001  19691031             0.0
  69029001  19691101             0.0
  69029001  19691102             0.0
  69029001  19691103             0.0
  69029001  19691104             0.7
  69029001  19691105             3.3
  69029001  19691106             0.3
  69029001  19691107             9.8
  69029001  19691108             1.8
  69029001  19691109             1.4
  69029001  19691110             0.0
  69029001  19691111             0.0
  69029001  19691112             5.9
  69029001  19691113             4.9
  69029001  19691114             0.0
  69029001  19691115             0.0
  69029001  19691116             0.4
  69029001  19691117             0.1
  69029001  19691118             0.0
  69029001  19691119             0.0
  69029001  19691120             0.0
  69029001  19691121             1.6
  69029001  19691122            10.0
  69029001  19691123            18.4
  69029001  19691124             5.4
  69029001  19691125             2.8
  69029001  19691126             0.2
  69029001  19691127             0.0
  69029001  19691128             0.8
  69029001  19691129             0.0
  69029001  19691130             0.0
  69029001  19691201             0.0
  69029001  19691202             0.0
  69029001  19691203            19.9
  69029001  19691204             4.7
  69029001  19691205             0.0
  69029001  19691206             0.0
  69029001  19691207             0.0
  69029001  19691208             0.2
  69029001  19691209             0.0
  69029001  19691210             0.0
  69029001  19691211             0.0
  69029001  19691212             0.0
  69029001  19691213             0.0
  69029001  19691214             1.6
  69029001  19691215             6.4
  69029001  19691216             1.2
  69029001  19691217             0.6
  69029001  19691218             4.8
  69029001  19691219             0.1
  69029001  19691220             0.0
  69029001  19691221             0.0
  69029001  19691222             3.5
  69029001  19691223             2.2
  69029001  19691224             0.0
  69029001  19691225             0.0
  69029001  19691226             0.0
  69029001  19691227             0.0
  69029001  19691228             0.0
  69029001  19691229             0.0
  69029001  19691230             0.0
  69029001  19691231             0.0
  69029001  19700101             0.3
  69029001  19700102             0.0
  69029001  19700103             0.0
  69029001  19700104             5.6
  69029001  19700105             3.7
  69029001  19700106             0.0
  69029001  19700107             0.0
  69029001  19700108             0.1
  69029001  19700109             0.5
  69029001  19700110             0.0
  69029001  19700111            12.3
  69029001  19700112             0.0
  69029001  19700113             0.0
  69029001  19700114             5.3
  69029001  19700115            19.4
  69029001  19700116             0.0
  69029001  19700117             0.0
  69029001  19700118             1.5
  69029001  19700119             0.0
  69029001  19700120             0.0
  69029001  19700121             1.1
  69029001  19700122             0.5
  69029001  19700123             0.1
  69029001  19700124             0.0
  69029001  19700125             1.2
  69029001  19700126             0.8
  69029001  19700127             0.0
  69029001  19700128             0.0
  69029001  19700129             8.4
  69029001  19700130            11.8
  69029001  19700131             0.6
  69029001  19700201             0.4
  69029001  19700202            11.9
  69029001  19700203             7.1
  69029001  19700204             5.7
  69029001  19700205             1.4
  69029001  19700206             0.0
  69029001  19700207             1.1
  69029001  19700208             1.1
  69029001  19700209             3.1
  69029001  19700210             3.5
  69029001  19700211             0.1
  69029001  19700212             0.1
  69029001  19700213             0.1
  69029001  19700214             3.1
  69029001  19700215             0.0
  69029001  19700216             3.2
  69029001  19700217             5.6
  69029001  19700218             0.6
  69029001  19700219            12.1
  69029001  19700220             4.7
  69029001  19700221             1.7
  69029001  19700222             4.5
  69029001  19700223            23.5
  69029001  19700224             1.3
  69029001  19700225             1.7
  69029001  19700226             0.0
  69029001  19700227             0.0
  69029001  19700228             0.0
  69029001  19700301             0.0
  69029001  19700302             1.9
  69029001  19700303             0.6
  69029001  19700304             2.5
  69029001  19700305             0.8
  69029001  19700306             0.0
  69029001  19700307             2.7
  69029001  19700308             0.0
  69029001  19700309             0.0
  69029001  19700310             0.0
  69029001  19700311             0.0
  69029001  19700312             0.0
  69029001  19700313             0.0
  69029001  19700314             0.0
  69029001  19700315             0.6
  69029001  19700316             0.0
  69029001  19700317             0.5
  69029001  19700318             8.3
  69029001  19700319             2.4
  69029001  19700320             0.0
  69029001  19700321             0.0
  69029001  19700322            18.1
  69029001  19700323             1.3
  69029001  19700324            21.7
  69029001  19700325             7.3
  69029001  19700326            17.3
  69029001  19700327             0.4
  69029001  19700328             0.0
  69029001  19700329             0.5
  69029001  19700330             1.1
  69029001  19700331             2.2
  69029001  19700401             2.6
  69029001  19700402             0.4
  69029001  19700403             7.4
  69029001  19700404             2.7
  69029001  19700405             1.0
  69029001  19700406             0.7
  69029001  19700407            10.5
  69029001  19700408             2.9
  69029001  19700409             2.0
  69029001  19700410             0.0
  69029001  19700411             0.6
  69029001  19700412             5.6
  69029001  19700413             8.3
  69029001  19700414             0.0
  69029001  19700415             0.0
  69029001  19700416             0.0
  69029001  19700417             0.0
  69029001  19700418             2.8
  69029001  19700419            31.5
  69029001  19700420             0.0
  69029001  19700421             0.0
  69029001  19700422             0.0
  69029001  19700423             0.3
  69029001  19700424             0.2
  69029001  19700425             1.6
  69029001  19700426             1.1
  69029001  19700427             3.3
  69029001  19700428             0.1
  69029001  19700429             2.9
  69029001  19700430             8.8
  69029001  19700501             0.5
  69029001  19700502             0.3
  69029001  19700503             0.0
  69029001  19700504             0.0
  69029001  19700505             0.0
  69029001  19700506            22.7
  69029001  19700507             5.3
  69029001  19700508             1.8
  69029001  19700509            28.6
  69029001  19700510             5.3
  69029001  19700511             0.0
  69029001  19700512             0.2
  69029001  19700513             0.0
  69029001  19700514             5.8
  69029001  19700515             4.6
  69029001  19700516             0.3
  69029001  19700517             4.4
  69029001  19700518             0.0
  69029001  19700519             0.0
  69029001  19700520             0.0
  69029001  19700521             3.0
  69029001  19700522             0.0
  69029001  19700523             0.0
  69029001  19700524             0.0
  69029001  19700525             0.3
  69029001  19700526             0.0
  69029001  19700527             0.0
  69029001  19700528             0.0
  69029001  19700529             4.9
  69029001  19700530             0.1
  69029001  19700531             0.0
  69029001  19700601             0.0
  69029001  19700602             0.0
  69029001  19700603             0.0
  69029001  19700604             0.6
  69029001  19700605             0.0
  69029001  19700606             0.0
  69029001  19700607             0.0
  69029001  19700608             5.6
  69029001  19700609             0.6
  69029001  19700610             0.3
  69029001  19700611             0.0
  69029001  19700612             0.0
  69029001  19700613             0.0
  69029001  19700614             1.1
  69029001  19700615             0.0
  69029001  19700616            13.4
  69029001  19700617             7.6
  69029001  19700618             2.2
  69029001  19700619             0.1
  69029001  19700620             0.0
  69029001  19700621             0.0
  69029001  19700622             0.0
  69029001  19700623             0.2
  69029001  19700624             0.0
  69029001  19700625             0.0
  69029001  19700626             5.2
  69029001  19700627            19.4
  69029001  19700628             9.5
  69029001  19700629             0.9
  69029001  19700630             0.0
  69029001  19700701             0.0
  69029001  19700702             0.1
  69029001  19700703             0.0
  69029001  19700704             0.0
  69029001  19700705             0.0
  69029001  19700706             0.0
  69029001  19700707             0.0
  69029001  19700708            21.7
  69029001  19700709             8.8
  69029001  19700710             0.0
  69029001  19700711             0.0
  69029001  19700712             0.0
  69029001  19700713             0.0
  69029001  19700714             0.9
  69029001  19700715             2.2
  69029001  19700716             0.0
  69029001  19700717             0.0
  69029001  19700718             0.0
  69029001  19700719             1.7
  69029001  19700720             0.4
  69029001  19700721             0.2
  69029001  19700722             0.0
  69029001  19700723             0.4
  69029001  19700724             1.8
  69029001  19700725             0.0
  69029001  19700726             0.0
  69029001  19700727             0.0
  69029001  19700728             0.0
  69029001  19700729             0.1
  69029001  19700730             9.0
  69029001  19700731             0.0
  69029001  19700801             0.0
  69029001  19700802             0.0
  69029001  19700803             0.0
  69029001  19700804             0.0
  69029001  19700805             0.0
  69029001  19700806             0.0
  69029001  19700807             0.1
  69029001  19700808             0.9
  69029001  19700809            16.8
  69029001  19700810             0.0
  69029001  19700811             0.0
  69029001  19700812             0.0
  69029001  19700813             0.0
  69029001  19700814             1.2
  69029001  19700815             0.0
  69029001  19700816             2.6
  69029001  19700817             0.0
  69029001  19700818             6.9
  69029001  19700819            22.5
  69029001  19700820             0.0
  69029001  19700821             0.0
  69029001  19700822             0.7
  69029001  19700823             5.0
  69029001  19700824             0.0
  69029001  19700825             0.0
  69029001  19700826             0.0
  69029001  19700827             0.0
  69029001  19700828             0.1
  69029001  19700829            11.9
  69029001  19700830            17.4
  69029001  19700831             0.0
  69029001  19700901             0.0
  69029001  19700902             0.0
  69029001  19700903             3.7
  69029001  19700904             0.1
  69029001  19700905             0.0
  69029001  19700906             0.0
  69029001  19700907             0.0
  69029001  19700908             1.5
  69029001  19700909             0.0
  69029001  19700910             5.6
  69029001  19700911            10.0
  69029001  19700912             0.0
  69029001  19700913             0.0
  69029001  19700914             0.0
  69029001  19700915            11.7
  69029001  19700916             0.0
  69029001  19700917             0.0
  69029001  19700918             0.0
  69029001  19700919             0.0
  69029001  19700920             0.0
  69029001  19700921             0.0
  69029001  19700922             0.0
  69029001  19700923             0.0
  69029001  19700924             0.0
  69029001  19700925             0.0
  69029001  19700926             0.0
  69029001  19700927             0.0
  69029001  19700928             0.0
  69029001  19700929             0.0
  69029001  19700930             2.1
  69029001  19701001             0.6
  69029001  19701002             0.4
  69029001  19701003             2.8
  69029001  19701004             0.0
  69029001  19701005             0.0
  69029001  19701006             0.0
  69029001  19701007            69.8
  69029001  19701008            58.9
  69029001  19701009             9.3
  69029001  19701010             0.4
  69029001  19701011             0.0
  69029001  19701012             0.3
  69029001  19701013             0.1
  69029001  19701014             0.1
  69029001  19701015             0.0
  69029001  19701016             0.0
  69029001  19701017             0.0
  69029001  19701018             0.0
  69029001  19701019             4.4
  69029001  19701020             5.5
  69029001  19701021             0.4
  69029001  19701022             1.5
  69029001  19701023             0.5
  69029001  19701024             0.0
  69029001  19701025             0.0
  69029001  19701026             0.0
  69029001  19701027             0.0
  69029001  19701028             0.0
  69029001  19701029             0.0
  69029001  19701030             0.0
  69029001  19701031             0.0
  69029001  19701101             0.0
  69029001  19701102             0.0
  69029001  19701103             0.0
  69029001  19701104             0.0
  69029001  19701105             0.7
  69029001  19701106             0.0
  69029001  19701107             0.5
  69029001  19701108             0.1
  69029001  19701109             0.6
  69029001  19701110             0.0
  69029001  19701111             0.0
  69029001  19701112            13.9
  69029001  19701113            28.7
  69029001  19701114             0.2
  69029001  19701115             0.0
  69029001  19701116             0.0
  69029001  19701117             3.2
  69029001  19701118             1.5
  69029001  19701119             4.8
  69029001  19701120            17.5
  69029001  19701121             2.5
  69029001  19701122             0.1
  69029001  19701123             0.0
  69029001  19701124             0.0
  69029001  19701125             0.0
  69029001  19701126             0.0
  69029001  19701127             0.0
  69029001  19701128             0.0
  69029001  19701129            12.4
  69029001  19701130             0.0
  69029001  19701201             0.4
  69029001  19701202             0.8
  69029001  19701203             5.1
  69029001  19701204             0.0
  69029001  19701205             1.0
  69029001  19701206             1.6
  69029001  19701207             1.5
  69029001  19701208             0.0
  69029001  19701209             0.0
  69029001  19701210             0.0
  69029001  19701211             0.0
  69029001  19701212             1.1
  69029001  19701213             0.6
  69029001  19701214             0.0
  69029001  19701215             0.0
  69029001  19701216             0.0
  69029001  19701217             0.0
  69029001  19701218             0.2
  69029001  19701219             0.1
  69029001  19701220             0.0
  69029001  19701221             0.0
  69029001  19701222             0.0
  69029001  19701223             0.0
  69029001  19701224             0.0
  69029001  19701225             0.0
  69029001  19701226             3.9
  69029001  19701227             8.9
  69029001  19701228             1.2
  69029001  19701229            21.7
  69029001  19701230             0.6
  69029001  19701231             1.3
  69029001  19710101             0.0
